raw_comment,normalize_comment,emoji_decode
Drycuvubp gđ i gi ig gi h ch ts🐥😚😃🙈😜😕🤣🩰🐮🤣🤣😕😕🤣🙈🎼🤣🤣🤣🙈🙈🐮😃😀🐮🤣😀🎼🤣😕🎼,i gi gi h ch ts,ballet_shoes musical_score musical_score musical_score rofl rofl rofl rofl rofl rofl rofl rofl rofl kissing_closed_eyes confused confused confused confused smiley smiley hatched_chick grinning grinning cow cow cow stuck_out_tongue_winking_eye see_no_evil see_no_evil see_no_evil see_no_evil
Hàng như mẫu gói kĩ giao nhanh đáng đồng tiền ✨👌,hàng như mẫu gói kĩ giao nhanh đáng đồng tiền,sparkles ok_hand
"Thắt lưng siêu xịnn 🥰 da mềm, màu rất xinh và giống hình :3 còn có dụng cụ đi kèm để sửa dây sao cho vừa bụng 👍🏼 siêu ưngg",thắt lưng siêu xịn da mềm màu rất xinh giống hình còn có dụng cụ đi kèm sửa dây cho vừa bụng siêu ưng,smiling_face_with_three_hearts thumbsup
"Mọi người cho e hỏi đây là bạc gì thế, đeo ngày đầu thì ngứa( ko chỉ mỗi mình nhé, cả chị mình đeo cũng ngứa) thiết nghĩ chắc chưa quen. Đeo 3 hôm sau bỏ ra thế này, tai lại còn có vẩy 🙂",mọi người cho e hỏi đây là bạc gì đeo ngày đầu ngứa không chỉ mỗi nhé cả chị đeo cũng ngứa thiết nghĩ chắc chưa quen đeo hôm sau bỏ ra tai còn có vẩy,slightly_smiling_face
Vừa nhận đc hàng luôn ạ. Shop bán hàng chất lượng mà giá lại cưch rẻ luôn nha. Mn nên mua của shop nha🤩😍,vừa nhận được hàng luôn bán hàng chất lượng mà giá rẻ luôn mọi người nên mua của,heart_eyes star_struck
"Balo đẹp lắm ạ, nhưng shop gửi thiếu 5 phụ kiện cho mình rùi 😢",đẹp lắm nhưng gửi thiếu phụ kiện cho rùi,cry
Áo đẹp. Chất đẹp. Đáng đồng tiền bát gạo ghê gứm. Mua giá sale tuyệt vời ông Mặt Trời 🌞🌞🌞🌞🌞,áo đẹp chất đẹp đáng đồng tiền bát gạo ghê gứm mua giá sale tuyệt vời ông mặt trời,sun_with_face sun_with_face sun_with_face sun_with_face sun_with_face
"Áo nhận về có bị rách một lỗ🥺nhưng chất vải rất đẹp, dầy dặn.",áo nhận về có rách một lỗ nhưng chất vải rất đẹp dầy dặn,pleading_face
"Lần thứ 2 mua hàng bên shop, lần trc mình có mua của shop nhưng shop đã giao thiếu nên mở đã nhắn tin bảo shop gói đủ hàng cho mình và lần này shop đã gửi đủ hàng cho mk ❤️❤️
Bờm tóc vẫn xinh nhaaaaaa
Cái màu nâu hơi bé với tai bị lệch thôi nhưng ko sao, hàng quốc tế nên ship hơi lâuuu
Nên muaaaaa",lần thứ mua hàng bên lần có mua của nhưng giao thiếu nên mở nhắn tin bảo gói đủ hàng cho lần gửi đủ hàng cho bờm tóc vẫn xinh cái màu nâu hơi bé tai lệch nhưng không hàng quốc tế nên ship hơi lâu nên mua,heart heart
Ngoài đẹp hơn ảnh.👍,ngoài đẹp hơn ảnh,thumbsup
"🥗🥗 NowFood giảm ngay 25K (cho đơn từ 50K) - Áp dụng cho quán Đối tác tại TPHCM, Hà Nội, Đà Nẵng và thanh toán qua AirPay 🥗🥗

1. Thông tin mã giảm giá:
- Mã áp dụng cho đơn đặt món bất kỳ từ 6h30 đến 23h30 hàng ngày tại các quán có biểu tượng dấu stick trắng viền vàng (Verified Merchant) trên Now",giảm ngay không cho đơn từ không áp dụng cho quán đối tác tại hà nội đà nẵng thanh toán qua thông tin mã giảm giá mã áp dụng cho đơn đặt món bất kỳ từ h đến h hàng ngày tại các quán có biểu tượng dấu stick trắng viền vàng verified merchant trên now,green_salad green_salad green_salad green_salad
Chất lượng khá tốt! Quần hơi rộng so với mình! 🤦🏻‍♀️,chất lượng khá tốt quần hơi rộng so,female_sign facepalm
"Đóng gói đẹp cẩn thận
Màu y trên rv có nhũ vàng nha mn 👌🏿👌🏿
Giao hàng đúng lịch",đóng gói đẹp cẩn thận màu y trên có nhũ vàng mọi người giao hàng đúng lịch,ok_hand ok_hand
"Túi rất đẹp, màu hồng siêu yêu🥰🥰🥰
Cảm ơn shop tận tình❤️❤️❤️❤️",túi rất đẹp màu hồng siêu yêu cảm ơn tận tình,smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts heart heart heart heart
Ship lâu. Giao hàng k đúg với sản phẩm mk đặt ( lý do gì thì cũg nên báo cho khách đằg này tự ý 😢) dù là hàng được khuyến mãi đj nữa thì cũg k thể chấp nhận .,ship lâu giao hàng không sản phẩm đặt lý do gì cũng nên báo cho khách tự ý dù là hàng được khuyến mãi cũng không thể chấp nhận,cry
Sp tốt nhé. Cảm ơn shop. Cmt để lấy xu. Cmtvlaasy xuv😁😁😁😁😁😁😁😁😁😁,sản phẩm tốt nhé cảm ơn lấy xu,grin grin grin grin grin grin grin grin grin grin
"tất cả điều ok , mỗi tội lấy nhầm szM áo bé quá 🥺🥺
ảnh k lquan cho lắm@@",tất cả điều ok mỗi tội lấy nhầm áo bé quá ảnh không liên quan cho lắm,pleading_face pleading_face
Gửi quần rách ❤️❤️,gửi quần rách,heart heart
Áo size quá nhỉ 😡,áo size quá nhỉ,pout
"Ổn:
   -Có lẽ hợp với giá
   -có bùa yêu +thẻ bảo hành
   -mùi k hắc
K ổn:
    +nhiều chỉ thừa
    + cặp bị bẩn ở 2 chỗ
    +chất vải mỏng,quai đeo yếu
    + thẻ bảo hành nhưng có tác dụng như nào thì p xem đã.
Xinloi vì k feedback k như shop mong muốn,bùa yêu mà để sp như thế thì ai yêu nổi😥",ổn có lẽ hợp giá có bùa yêu thẻ bảo hành mùi không hắc không ổn nhiều chỉ thừa cặp bẩn ở chỗ chất vải mỏng quai đeo yếu thẻ bảo hành nhưng có tác dụng như nào p xem vì không feedback không như mong muốn bùa yêu mà sản phẩm như ai yêu nổi,disappointed_relieved
Giặt áo màu đen nó ra dính hết vào áo. Nhận đc lấy mặc luôn xog giặt nó dính đầy hết trơn. Mặc đc 1 lần. Chán 🙃,giặt áo màu đen ra dính hết vào áo nhận được lấy mặc luôn giặt dính đầy hết trơn mặc được lần chán,upside_down_face
"Mua ngay đợt flash sale giá siêu rẻ 🥰
Chất lượng quá ok
Shop đóng gói chắc chắn",mua ngay đợt flash sale giá siêu rẻ chất lượng quá ok đóng gói chắc chắn,smiling_face_with_three_hearts
Nó cx bth thôi rẻ mà giao hơi lâu thôi cx tiền nào của đó thôi 🥲🥲🥲,cũng bình thường rẻ mà giao hơi lâu cũng tiền nào của,smiling_face_with_tear smiling_face_with_tear smiling_face_with_tear
Shop giao hàng k có tâm gì cả. Như mặc rồi ý bẩn nhem nhuốc cả lên 😭😭😭,giao hàng không có tâm gì cả như mặc ý bẩn nhem nhuốc cả lên,sob sob sob
"Vải thừa rất là nhiều luôn , còn may lỗi ở chung 😔",vải thừa rất là nhiều luôn còn may lỗi ở chung,pensive
Cực kì hài lòng lun. Rẻ nhưng chất lại rất đẹp lun. Nhìn cũng xịn xò lắm ý. Sẽ quay lại ủng hộ shop. 10 sao nhé. 👍👍👍👍,cực kì hài lòng luôn rẻ nhưng chất rất đẹp luôn nhìn cũng xịn xò lắm ý sẽ quay ủng hộ nhé,thumbsup thumbsup thumbsup thumbsup
"Một cái bị hư kim giờ, chỉnh giờ k được😔😔😔",một cái hư kim giờ chỉnh giờ không được,pensive pensive pensive
Quần giống ảnh chưa thử nma chắc sẽ vừa quần đep lắm ạ 🥰🥰🥰🥰🥰🥰🥰,quần giống ảnh chưa thử nhưng mà chắc sẽ vừa quần đẹp lắm,smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts
Ví mình không bấm khóa dc chán quá 😞😞😞😞,ví không bấm được chán quá,disappointed disappointed disappointed disappointed
Tôi thấy sản phẩm chất đẹp nhưng hơi mỏng mong shop lưu ý và rút kinh nghiệm để đc khách hàng tin tưởng hơn😉😉,thấy sản phẩm chất đẹp nhưng hơi mỏng mong lưu ý rút kinh nghiệm được khách hàng tin tưởng hơn,wink wink
Phần tay áo cứng quá k mềm nên from áo trôg cứ buồn cuoiqf😓😓😓🙋‍♀️😷🙋‍♀️😷😍😷😍🙋‍♀️🦞😷🥺😍😷🙋‍♀️😷🙋‍♀️😷🙋‍♀️😷😍😷😍😷😍😷🙋‍♀️,phần tay áo cứng quá không mềm nên from áo cứ buồn,lobster heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes mask mask mask mask mask mask mask mask mask mask mask pleading_face sweat sweat sweat raising_hand_woman raising_hand_woman raising_hand_woman raising_hand_woman raising_hand_woman raising_hand_woman raising_hand_woman
"Siêu đẹp nha 
Y như hình 💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋",siêu đẹp y như hình,kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss kiss
Lưng hơi ngắn nhưng cũng rất Ok sao ạ ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😭,lưng hơi ngắn nhưng cũng rất ok,heart heart heart heart heart heart heart heart heart heart heart sob
"Mua 2 lần gần 60 bộ thì 2 lần đều giao thiếu, yêu cầu trả hàng hoàn tiền thì shop bấm vào khiếu nại chứ k chấp nhận liền, chẳng có tí trách nhiệm nào, mn tránh đừng nên mua hàng của người nước ngoài, mình ko trao đổi được cứ no no ko ak😥😥😥",mua lần gần bộ lần đều giao thiếu yêu cầu trả hàng hoàn tiền bấm vào khiếu nại chứ không chấp nhận liền chẳng có tí trách nhiệm nào mọi người tránh đừng nên mua hàng của người nước ngoài không trao đổi được cứ no no không,disappointed_relieved disappointed_relieved disappointed_relieved
Đúng là treo đầu dê bán thịt chó! Cái cổ áo ko giống trong hình. Áo như kiểu áo ông già 😡,đúng là treo đầu dê bán thịt chó cái cổ áo không giống trong hình áo như kiểu áo ông già,pout
"Áo vải đan len khá mỏng, không biết độ bền bao lâu nữa, màu sắc thì khá chuẩn 👌 giá không rẻ nhưng bù lại form áo đẹp. Đánh giá 4 sao là chính xác nhe",áo vải đan len khá mỏng không biết độ bền bao lâu màu sắc khá chuẩn giá không rẻ nhưng bù form áo đẹp đánh giá là chính xác nhe,ok_hand
"Vòng siêu siêu đẹp luôn ý,vòng cổ đẹp khỏi chỗ chê:)
😍 Nên mua nhen m.n hàng giao siêu nhanh😶😶",vòng siêu siêu đẹp luôn ý vòng cổ đẹp khỏi chỗ chê nên mua nhen n hàng giao siêu nhanh,no_mouth no_mouth heart_eyes
Mua được giá sale 5.5 nên rất ưng bụng hàng lại chất lượng nữa 👌,mua được giá sale nên rất ưng bụng hàng chất lượng,ok_hand
"Mua hàng trên Shopee nhiều lần rồi mà lần nào hàng có vấn đề là Shop đưa ra cái lí do củ chuối mà shop nào cũng nói 🤣. Thôi áo rẻ nên cũng không muốn trả hàng.
CHÚ Ý:
Áo shop giao giống trên ảnh khá đẹp. Vì shop bảo đánh giá thật oách nên tôi đánh giá như vậy nhé!",mua hàng trên nhiều lần mà lần nào hàng có vấn đề là đưa ra cái lí do củ chuối mà nào cũng nói áo rẻ nên cũng không muốn trả hàng chú ý áo giao giống trên ảnh khá đẹp vì bảo đánh giá thật oách nên đánh giá như nhé,rofl
"Giao hàng tầm 2 ngày đến tay nha,chất lượng yody thì yên tâm rồi😁😁😁",giao hàng tầm ngày đến tay chất lượng yên tâm,grin grin grin
"Túi này tạm ổn nhưng shop giao thiếu , rep cực kỳ  chậm !😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩😩",túi tạm ổn nhưng giao thiếu rep cực kỳ chậm,weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary weary
Giao nhanh shop nhiệt tình đẹp hơn mong đợi rất đáng mua vải đẹp ☺️,giao nhanh nhiệt tình đẹp hơn mong đợi rất đáng mua vải đẹp,relaxed
"[TẤT CẢ SẢN PHẨM TẠI SHOP ĐỀU ĐƯỢC TẶNG KÈM TAG VÀ GIẤY THƠM Ạ 
MINIBAG BLACK PANASIC
📌 Kích cỡ : 24×17×6
- Điểm nổi bật :
🔜 Chất liệu PU cao cấp chống nước , với nhiều ngăn tiện dụng .
🔜 Thiết kế nhỏ gọn , mới lạ có phối viền phản quang siêu chất 
🔜 Chất liệu dày dặn đứng form , cực bền khi sử",tất cả sản phẩm tại đều được tặng kèm tag giấy thơm black kích cỡ điểm nổi bật chất liệu pu cao cấp chống nước nhiều ngăn tiện dụng thiết kế nhỏ gọn mới lạ có phối viền phản quang siêu chất chất liệu dày dặn đứng form cực bền sử,pushpin soon soon soon
"Áo đẹp nhưng 2 cái màu đen đều bị rách, áo trắng vải mềm 👍👍👍👍👍👍👍",áo đẹp nhưng cái màu đen đều rách áo trắng vải mềm,thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup
"Rất rất rất hài lòng với sản phẩm,toàn mua bông tai nhưng tai lại k có lỗ hic:))sẽ ủng hộ lần sau.Shop quốc tế chưa bao giờ thất vọng🙊",rất rất rất hài lòng sản phẩm toàn mua bông tai nhưng tai không có lỗ sẽ ủng hộ lần sau quốc tế chưa bao giờ thất vọng,speak_no_evil
"Màu son mình chụp lên khá giống màu thật nhé! Son sau khoảng 1 tuần sẽ ship về, hộp giấy xịn xò nam châm. Lần sau mình sẽ ủng hộ shop típ🙆‍♀️🙆‍♀️",màu son chụp lên khá giống màu thật nhé son sau khoảng tuần sẽ ship về hộp giấy xịn xò nam châm lần sau sẽ ủng hộ típ,ok_woman ok_woman
Giao gần 2 tháng mới có 🙏,giao gần tháng mới có,pray
Xuất sắc cmn luôn xinh không chấp nhận 👍 aaaaaaaaaaaaaaaaaaa,xuất sắc luôn xinh không chấp nhận a,thumbsup
"Bộ chất đẹp, dày dặn, cầm 2 bộ mà nặng tay luôn, chất thì mình cũng không rõ có mát không nhưng nhìn thì trông hịn lắm, không ai nghĩ là 129k đâu 😂 đồ rất ưng ý chỉ có điều shop chuyển hàng cho đơn vị giao hàng hơi lâu, tận 5 ngày lận",bộ chất đẹp dày dặn cầm bộ mà nặng tay luôn chất cũng không rõ có mát không nhưng nhìn trông hịn lắm không ai nghĩ là không đồ rất ưng ý chỉ có điều chuyển hàng cho đơn vị giao hàng hơi lâu tận ngày lận,joy
"Áo trắng bị dính bẩn hết ko thể giặt nổi ,thất vọng về shop😔",áo trắng dính bẩn hết không thể giặt nổi thất vọng về,pensive
"Xinh xỉuuu, giao hàng nhanh 
Sang lắm, make up lên đồ thì thui rùi 💯💯💯💯",xinh xỉu giao hàng nhanh sang lắm make up lên đồ thui rùi,100 100 100 100
Sp đóng gói cẩn thận giao hàng nhanh. Chất vải ấm. Giá rẻ chất lượng cao 🙆❤,sản phẩm đóng gói cẩn thận giao hàng nhanh chất vải ấm giá rẻ chất lượng cao,ok_person
Mình rất ưng ý với 2 bộ quần áo này có 55k mà vải xịn chất k bị xù from rộng mình mua 2 bộ khi ship gửi về mình còn được tặng 1 cái scrunchies shop rất dễ thương ạ 🥰,rất ưng ý bộ quần áo có không mà vải xịn chất không xù from rộng mua bộ ship gửi về còn được tặng cái scrunchies rất dễ thương,smiling_face_with_three_hearts
